detection_date,event_type,severity,variable,message
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-14 00:00:00 and 2021-08-13 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-17 00:00:00 and 2021-08-16 00:00:00: positive rate=0.0098, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-18 00:00:00 and 2021-08-17 00:00:00: positive rate=0.0098, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-19 00:00:00 and 2021-08-18 00:00:00: positive rate=0.0049, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-20 00:00:00 and 2021-08-19 00:00:00: positive rate=0.0048, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-21 00:00:00 and 2021-08-20 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-06-24 00:00:00 and 2021-08-23 00:00:00: positive rate=0.0098, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-08-26 00:00:00 and 2021-10-25 00:00:00: positive rate=0.0047, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-08-27 00:00:00 and 2021-10-26 00:00:00: positive rate=0.0047, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-08-28 00:00:00 and 2021-10-27 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-08-29 00:00:00 and 2021-10-28 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-08-30 00:00:00 and 2021-10-29 00:00:00: positive rate=0.0090, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-04 00:00:00 and 2022-01-03 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-05 00:00:00 and 2022-01-04 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-06 00:00:00 and 2022-01-05 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-07 00:00:00 and 2022-01-06 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-08 00:00:00 and 2022-01-07 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-11 00:00:00 and 2022-01-10 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-12 00:00:00 and 2022-01-11 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2021-11-13 00:00:00 and 2022-01-12 00:00:00: positive rate=0.0098, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-14 00:00:00 and 2023-01-13 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-17 00:00:00 and 2023-01-16 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-18 00:00:00 and 2023-01-17 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-19 00:00:00 and 2023-01-18 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-20 00:00:00 and 2023-01-19 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-21 00:00:00 and 2023-01-20 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-24 00:00:00 and 2023-01-23 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-25 00:00:00 and 2023-01-24 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-26 00:00:00 and 2023-01-25 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-27 00:00:00 and 2023-01-26 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-11-28 00:00:00 and 2023-01-27 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-01 00:00:00 and 2023-01-30 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-02 00:00:00 and 2023-01-31 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-03 00:00:00 and 2023-02-01 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-04 00:00:00 and 2023-02-02 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-05 00:00:00 and 2023-02-03 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-08 00:00:00 and 2023-02-06 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-09 00:00:00 and 2023-02-07 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-10 00:00:00 and 2023-02-08 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-11 00:00:00 and 2023-02-09 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-12 00:00:00 and 2023-02-10 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-15 00:00:00 and 2023-02-13 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-16 00:00:00 and 2023-02-14 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-17 00:00:00 and 2023-02-15 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-18 00:00:00 and 2023-02-16 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-19 00:00:00 and 2023-02-17 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-22 00:00:00 and 2023-02-20 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-23 00:00:00 and 2023-02-21 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-24 00:00:00 and 2023-02-22 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-25 00:00:00 and 2023-02-23 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-26 00:00:00 and 2023-02-24 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-29 00:00:00 and 2023-02-27 00:00:00: positive rate=0.0056, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-30 00:00:00 and 2023-02-28 00:00:00: positive rate=0.0055, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2022-12-31 00:00:00 and 2023-03-01 00:00:00: positive rate=0.0053, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-01 00:00:00 and 2023-03-02 00:00:00: positive rate=0.0052, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-02 00:00:00 and 2023-03-03 00:00:00: positive rate=0.0051, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-05 00:00:00 and 2023-03-06 00:00:00: positive rate=0.0050, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-06 00:00:00 and 2023-03-07 00:00:00: positive rate=0.0049, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-07 00:00:00 and 2023-03-08 00:00:00: positive rate=0.0049, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-08 00:00:00 and 2023-03-09 00:00:00: positive rate=0.0048, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-09 00:00:00 and 2023-03-10 00:00:00: positive rate=0.0047, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-12 00:00:00 and 2023-03-13 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-01-13 00:00:00 and 2023-03-14 00:00:00: positive rate=0.0097, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-02-25 00:00:00 and 2023-04-26 00:00:00: positive rate=0.0392, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-03-09 00:00:00 and 2023-05-08 00:00:00: positive rate=0.0392, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-03-10 00:00:00 and 2023-05-09 00:00:00: positive rate=0.0392, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-03-11 00:00:00 and 2023-05-10 00:00:00: positive rate=0.0392, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-05-19 00:00:00 and 2023-07-18 00:00:00: positive rate=0.0396, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-05-20 00:00:00 and 2023-07-19 00:00:00: positive rate=0.0396, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-05-21 00:00:00 and 2023-07-20 00:00:00: positive rate=0.0386, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-05-25 00:00:00 and 2023-07-24 00:00:00: positive rate=0.0396, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-08-24 00:00:00 and 2023-10-23 00:00:00: positive rate=0.0048, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-08-25 00:00:00 and 2023-10-24 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-08-26 00:00:00 and 2023-10-25 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-08-27 00:00:00 and 2023-10-26 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-08-28 00:00:00 and 2023-10-27 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-08-31 00:00:00 and 2023-10-30 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-01 00:00:00 and 2023-10-31 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-02 00:00:00 and 2023-11-01 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-03 00:00:00 and 2023-11-02 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-04 00:00:00 and 2023-11-03 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-07 00:00:00 and 2023-11-06 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-08 00:00:00 and 2023-11-07 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-09 00:00:00 and 2023-11-08 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-10 00:00:00 and 2023-11-09 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-11 00:00:00 and 2023-11-10 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-14 00:00:00 and 2023-11-13 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-15 00:00:00 and 2023-11-14 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-16 00:00:00 and 2023-11-15 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-17 00:00:00 and 2023-11-16 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-18 00:00:00 and 2023-11-17 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-21 00:00:00 and 2023-11-20 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-22 00:00:00 and 2023-11-21 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-23 00:00:00 and 2023-11-22 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-24 00:00:00 and 2023-11-23 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-25 00:00:00 and 2023-11-24 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-28 00:00:00 and 2023-11-27 00:00:00: positive rate=0.0000, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-29 00:00:00 and 2023-11-28 00:00:00: positive rate=0.0048, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-09-30 00:00:00 and 2023-11-29 00:00:00: positive rate=0.0096, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-01 00:00:00 and 2023-11-30 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-02 00:00:00 and 2023-12-01 00:00:00: positive rate=0.0091, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-05 00:00:00 and 2023-12-04 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-06 00:00:00 and 2023-12-05 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-07 00:00:00 and 2023-12-06 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-08 00:00:00 and 2023-12-07 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-09 00:00:00 and 2023-12-08 00:00:00: positive rate=0.0091, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-12 00:00:00 and 2023-12-11 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-13 00:00:00 and 2023-12-12 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-14 00:00:00 and 2023-12-13 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-15 00:00:00 and 2023-12-14 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-16 00:00:00 and 2023-12-15 00:00:00: positive rate=0.0091, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-19 00:00:00 and 2023-12-18 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-20 00:00:00 and 2023-12-19 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-21 00:00:00 and 2023-12-20 00:00:00: positive rate=0.0095, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-22 00:00:00 and 2023-12-21 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-23 00:00:00 and 2023-12-22 00:00:00: positive rate=0.0091, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-27 00:00:00 and 2023-12-26 00:00:00: positive rate=0.0098, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-28 00:00:00 and 2023-12-27 00:00:00: positive rate=0.0098, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-29 00:00:00 and 2023-12-28 00:00:00: positive rate=0.0096, baseline=0.0256"
2026-06-08 21:47:03,label_drift,warning,label_positive_rate,"Label drift detected between 2023-10-30 00:00:00 and 2023-12-29 00:00:00: positive rate=0.0093, baseline=0.0256"
2026-06-08 21:47:17,threshold_recalibration,action,logistic_regression_calibrated_sigmoid,"Threshold recalibrated for logistic_regression_calibrated_sigmoid: old=0.202880, new=0.116736, old_cost=30063000, new_cost=140000"
2026-06-08 21:47:17,threshold_recalibration,action,random_forest_calibrated_sigmoid,"Threshold recalibrated for random_forest_calibrated_sigmoid: old=0.040396, new=0.030177, old_cost=15070000, new_cost=77000"
2026-06-08 21:47:17,threshold_recalibration,action,xgboost_calibrated_isotonic,"Threshold recalibrated for xgboost_calibrated_isotonic: old=0.135786, new=0.000000, old_cost=15021000, new_cost=8428000"
